ccNumber,firstName,lastName,email,city,state,postalCode,balance
5048379379887699,Arda,Boggis,aboggisg6@ca.gov,Greensboro,NC,27425,1116.1
5307609869842796,Tab,Maber,tmaberg7@wordpress.org,Las Vegas,NV,89140,7252.83
5100177468141548,Yvette,Fidgeon,yfidgeong8@cornell.edu,Fort Myers,FL,33906,2363.79
5010126325654929,Leupold,Agglio,laggliog9@cdc.gov,Fairfield,CT,06825,214.26
5007666235432820,Corrianne,Gligoraci,cgligoraciga@nbcnews.com,Decatur,GA,30089,6136.34
5487190495468647,Heinrick,Gammons,hgammonsgb@cpanel.net,Wilkes Barre,PA,18763,6065.87
5100171055459074,Duff,O'Rafferty,doraffertygc@umich.edu,Farmington,MI,48335,1792.89
5438117310781805,Micaela,Pedrielli,mpedrielligd@ucoz.com,Youngstown,OH,44511,7483.34
5100141382421667,Elisabeth,Quin,equinge@slideshare.net,Washington,DC,20215,3768.52
5415656066336923,Thurston,Kissell,tkissellgf@wikimedia.org,New York City,NY,10090,4967.28
5336599664638629,Karilynn,Larner,klarnergg@wiley.com,Chattanooga,TN,37416,6320.35
5048373964317691,Sindee,BoHlingolsen,sbohlingolsengh@army.mil,Carol Stream,IL,60158,4123.17
5312145641068973,Dudley,Dine-Hart,ddinehartgi@si.edu,Fort Wayne,IN,46867,9526.42
5363662330930584,Cecilio,Naisby,cnaisbygj@pagesperso-orange.fr,San Jose,CA,95194,3335.84
5007661775503114,Timofei,Romeril,tromerilgk@state.gov,Nashville,TN,37228,911.08
5207780717724063,Brynn,Scholes,bscholesgl@theatlantic.com,Huntsville,AL,35815,148.72
5414875120920545,Brnaba,Curro,bcurrogm@msn.com,Laurel,MD,20709,9098.55
5193569952771954,Noble,MacCallum,nmaccallumgn@csmonitor.com,Alexandria,LA,71307,1708.9
5048371947396816,Idell,Kibbe,ikibbego@clickbank.net,Durham,NC,27710,8181.94
5100133839135263,Buck,Vardy,bvardygp@51.la,Anderson,IN,46015,4128.11
5438676573703293,Jasun,Banasik,jbanasikgq@reverbnation.com,Tucson,AZ,85748,5657.67
5566340685984960,Germain,Waitland,gwaitlandgr@clickbank.net,Roanoke,VA,24048,2464.85
5100144345896215,Salomo,Stockoe,sstockoegs@canalblog.com,Florence,SC,29505,4793.0
5100174909621238,Tan,Scarse,tscarsegt@gravatar.com,Los Angeles,CA,90025,5605.66
5100137503635060,Roderigo,Scaife,rscaifegu@newsvine.com,San Bernardino,CA,92415,9519.86
5048371918779149,Terrence,Akenhead,takenheadgv@wunderground.com,Stockton,CA,95210,1322.33
5048375619263329,Ezmeralda,Gummary,egummarygw@dyndns.org,Norcross,GA,30092,8710.02
5211382306123494,Lucie,Fenech,lfenechgx@cargocollective.com,Albuquerque,NM,87140,3316.11
5010129410313146,Larry,Bordis,lbordisgy@cbslocal.com,Denver,CO,80235,8776.59
5100175291072047,Nissy,Paul,npaulgz@histats.com,Youngstown,OH,44511,664.01
5540524160523119,Sharl,Caird,scairdh0@netlog.com,Newport News,VA,23612,5209.4
5251789862600759,Montgomery,Huntar,mhuntarh1@theguardian.com,Montgomery,AL,36104,1957.32
5108751121289738,Joshuah,Christophle,jchristophleh2@wp.com,Miami,FL,33283,4782.77
5007668037029853,Donall,Beverage,dbeverageh3@e-recht24.de,Denver,CO,80299,2639.26
5100146710383521,Anallise,Flay,aflayh4@slideshare.net,Littleton,CO,80161,4565.28
5100178634894812,Stu,Ughelli,sughellih5@booking.com,Oklahoma City,OK,73109,2334.67
5048371435129505,Felipa,Falcus,ffalcush6@europa.eu,Midland,TX,79705,7015.37
5007668027225206,Beltran,Newband,bnewbandh7@fda.gov,El Paso,TX,79923,4467.45
5002353841794605,Giulio,Curado,gcuradoh8@msu.edu,Stockton,CA,95205,5525.85
5100149458744722,Johnna,Tapper,jtapperh9@time.com,Everett,WA,98206,5235.84
5100179338316128,Valeda,Graham,vgrahamha@upenn.edu,East Saint Louis,IL,62205,9032.47
5578010316965110,Sean,Capaldi,scapaldihb@telegraph.co.uk,Fort Worth,TX,76115,3553.39
5048379640018181,Aldrich,Itshak,aitshakhc@prlog.org,Muskegon,MI,49444,7671.38
5362164857670637,Madel,Ackroyd,mackroydhd@newyorker.com,Charleston,WV,25336,5814.19
5048374711430191,Vicky,Jeaffreson,vjeaffresonhe@biglobe.ne.jp,New York City,NY,10120,1423.46
5343025210539344,Joscelin,Keward,jkewardhf@senate.gov,Los Angeles,CA,90050,1160.74
5546397282039684,Nicolai,Kennford,nkennfordhg@e-recht24.de,Albany,NY,12210,9515.85
5010127540850003,Alverta,Camings,acamingshh@weibo.com,Honolulu,HI,96815,4900.95
5100134689672801,Augie,Bilton,abiltonhi@delicious.com,Tampa,FL,33647,3118.7
5100131580250380,Blakeley,Langthorne,blangthornehj@weibo.com,Atlanta,GA,30343,8941.66
5128775904900993,Josephina,Bunten,jbuntenhk@nymag.com,Marietta,GA,30061,9956.08
5108755060952727,Wittie,Jozwicki,wjozwickihl@wufoo.com,Charleston,SC,29411,3562.88
5010129609228725,Mae,Gregore,mgregorehm@geocities.jp,Chicago,IL,60652,2500.96
5010124597131270,Irv,Gallemore,igallemorehn@zdnet.com,Lynchburg,VA,24503,5249.51
5010120291212705,Israel,Hunton,ihuntonho@canalblog.com,Fort Worth,TX,76115,8004.0
5200842923903100,Kenneth,Lefever,klefeverhp@sitemeter.com,San Antonio,TX,78210,9428.63
5526205382039518,Saleem,Fergusson,sfergussonhq@msu.edu,Largo,FL,33777,8995.23
5290950632875872,Diane,Mintoff,dmintoffhr@skyrock.com,Ocala,FL,34479,1453.69
5100148261745462,Grover,Warboys,gwarboyshs@jiathis.com,Kansas City,MO,64190,972.13
5170089430499190,Gaye,Le Maitre,glemaitreht@nature.com,Lafayette,LA,70593,6173.98
5133900627846660,Corrine,Costin,ccostinhu@businesswire.com,Austin,TX,78715,746.7
5108755897138854,Lelia,Nower,lnowerhv@behance.net,Las Vegas,NV,89135,2216.69
5108750434041414,Orland,Warland,owarlandhw@amazon.co.jp,Mountain View,CA,94042,1451.18
5108116706763590,Jabez,Edyson,jedysonhx@nymag.com,Albuquerque,NM,87121,6197.23
5100173930021343,Forster,Labern,flabernhy@webs.com,Houston,TX,77040,754.67
5048377637181939,Serene,Shoesmith,sshoesmithhz@google.co.uk,Fort Worth,TX,76162,3577.34
5007668047263112,Shelbi,Barhem,sbarhemi0@simplemachines.org,Washington,DC,20268,7015.06
5358024563933354,Marlon,Dosedale,mdosedalei1@zimbio.com,Duluth,MN,55805,4636.05
5010126363874926,Alli,Maggs,amaggsi2@free.fr,Raleigh,NC,27605,1213.87
5108753574489039,Sheelah,Koopman,skoopmani3@phoca.cz,Fort Wayne,IN,46825,6133.43
5048370090701681,Ros,Shorland,rshorlandi4@paypal.com,Indianapolis,IN,46231,9634.36
5366866384926862,Jackelyn,Summergill,jsummergilli5@businessinsider.com,Dallas,TX,75231,1382.23
5007668403228113,Corrina,Middleditch,cmiddleditchi6@gnu.org,Green Bay,WI,54305,2998.16
5108755682980577,Analise,Rossetti,arossettii7@europa.eu,Newark,NJ,07104,5660.45
5108752648656318,Natalee,Worvill,nworvilli8@istockphoto.com,Columbus,OH,43226,70.46
5002352321166870,Tine,Melbury,tmelburyi9@salon.com,Tucson,AZ,85705,7393.19
5108754274492174,Luella,Kerfoot,lkerfootia@desdev.cn,Lafayette,LA,70505,6202.74
5287118457712514,Alisander,Pennino,apenninoib@upenn.edu,Modesto,CA,95354,4020.49
5108759584356357,Vanya,Dredge,vdredgeic@cocolog-nifty.com,Mobile,AL,36622,4719.51
5002354332379567,Si,Reaper,sreaperid@tmall.com,San Francisco,CA,94116,9153.63
5007665193295476,Myrilla,Shirlaw,mshirlawie@dailymail.co.uk,Boston,MA,02298,6026.23
5105035144935185,Sheffield,Grazier,sgrazierif@yellowbook.com,Moreno Valley,CA,92555,6632.71
5100143569279421,Thoma,Arnoll,tarnollig@artisteer.com,Charleston,WV,25313,4089.4
5100178971854072,Valene,Axup,vaxupih@globo.com,Winston Salem,NC,27116,2839.83
5108751119036034,Kendell,Sute,ksuteii@stumbleupon.com,Van Nuys,CA,91499,2252.02
5360272397480474,Felisha,Everill,feverillij@redcross.org,Philadelphia,PA,19191,60.29
5534682378855463,Keenan,Hawthorn,khawthornik@xrea.com,Kansas City,MO,64160,3819.35
5010126448693572,Sharia,Gotts,sgottsil@google.fr,Duluth,MN,55811,3435.33
5100138559008921,Kayle,Guittet,kguittetim@trellian.com,Sparks,NV,89436,4051.67
5100141587163551,Aurie,Kundert,akundertin@networksolutions.com,Memphis,TN,38168,5387.75
5100147155991356,Ringo,Wycliffe,rwycliffeio@fastcompany.com,Norwalk,CT,06854,1092.38
5010126716484464,Silva,Ketteman,skettemanip@icq.com,Columbia,SC,29215,8044.18
5007667190300283,Elset,Summerton,esummertoniq@ed.gov,Lincoln,NE,68517,4227.39
5100178976209744,Bordie,Freke,bfrekeir@usa.gov,Brooklyn,NY,11231,1320.63
5007662917515990,Nathaniel,Novic,nnovicis@cafepress.com,Toledo,OH,43656,1787.36
5100149893276116,Idell,Marchington,imarchingtonit@cam.ac.uk,Kansas City,KS,66105,8245.24
5100170114738114,Mahala,Guswell,mguswelliu@opera.com,Kent,WA,98042,6877.15
5002355713278104,Clarey,Hafner,chafneriv@cbslocal.com,Sarasota,FL,34238,9215.66
5100174649617900,Brittni,Nealy,bnealyiw@ibm.com,Philadelphia,PA,19109,1568.89
5100178195858131,Margarita,Pereira,mpereiraix@aboutads.info,Philadelphia,PA,19172,1890.88
5007663009189041,Marlo,Dotson,mdotsoniy@chicagotribune.com,Portland,OR,97221,3459.88
5279699616451508,Benson,Denniss,bdennissiz@parallels.com,Minneapolis,MN,55428,7003.01
5108755618997240,Heather,Cregeen,hcregeenj0@cpanel.net,Boise,ID,83757,5996.87
5431004610460099,Janine,Strapp,jstrappj1@washingtonpost.com,Salt Lake City,UT,84199,680.69
5048379653972431,Dare,Scottrell,dscottrellj2@redcross.org,Duluth,GA,30195,7906.0
5108755423829851,Oriana,Fosserd,ofosserdj3@ovh.net,Sacramento,CA,95818,309.45
5225938592776768,Kathrine,Cove,kcovej4@rambler.ru,Clearwater,FL,34620,4978.82
5010124064696243,Hamid,Perkin,hperkinj5@chronoengine.com,Van Nuys,CA,91499,3340.41
5413997291124334,Artie,Tiddy,atiddyj6@ca.gov,Baltimore,MD,21211,9804.84
5010129760184352,Dell,Daly,ddalyj7@edublogs.org,Shreveport,LA,71151,964.93
5149630761773238,Jammal,Standingford,jstandingfordj8@zimbio.com,Burbank,CA,91505,207.69
5189654439852761,Rabi,Cully,rcullyj9@fda.gov,New Bedford,MA,02745,2946.45
5397503423403032,Arthur,Beaushaw,abeaushawja@sogou.com,Dallas,TX,75236,6038.05
5535597820473757,Inesita,Frame,iframejb@paginegialle.it,Indianapolis,IN,46216,6988.22
5010127720040748,Annecorinne,Prott,aprottjc@imdb.com,Saint Louis,MO,63180,8394.73
5010121349143066,Orel,Hanselman,ohanselmanjd@utexas.edu,Washington,DC,20029,5128.74
5176024621242855,Granthem,Orpyne,gorpyneje@pinterest.com,Richmond,VA,23237,219.41
5100134666839498,Karl,Toffano,ktoffanojf@illinois.edu,Charlotte,NC,28272,7205.67
5048379397413346,Sherline,Vittet,svittetjg@godaddy.com,Austin,TX,78754,6625.95
5100142921719280,Valdemar,Folling,vfollingjh@pagesperso-orange.fr,Saint Louis,MO,63116,4214.1
5100172192435316,Shea,Rainey,sraineyji@prweb.com,Inglewood,CA,90305,8578.91
5010124879638588,Brittani,Dani,bdanijj@biglobe.ne.jp,Toledo,OH,43610,387.59
5100145878406348,Vin,Ianne,viannejk@google.co.jp,Monticello,MN,55590,2335.59
5010122117948660,Zelma,Pilling,zpillingjl@blogger.com,West Palm Beach,FL,33411,2280.44
5007666297991630,Mehetabel,Van Hault,mvanhaultjm@pagesperso-orange.fr,Norfolk,VA,23509,3016.38
5048376563165239,Caty,Roder,croderjn@privacy.gov.au,Louisville,KY,40210,7337.64
5289434993281411,Marshall,Tallboy,mtallboyjo@sciencedaily.com,Atlanta,GA,31196,7046.11
5002356497194939,Nevil,Lesor,nlesorjp@seattletimes.com,Midland,MI,48670,5688.15
5200396260110811,Laughton,Hysom,lhysomjq@163.com,Bethlehem,PA,18018,2873.08
5343696006822621,Felicdad,Kennaway,fkennawayjr@economist.com,New York City,NY,10170,6497.58
5100178223241045,Annabela,Russ,arussjs@google.co.uk,Minneapolis,MN,55423,8770.56
5100174275537414,Micheil,Bole,mbolejt@patch.com,Jackson,MS,39236,7335.58
5002357219741288,Jilleen,Crump,jcrumpju@bing.com,Los Angeles,CA,90101,3459.67
5007660953728717,Claudine,Penton,cpentonjv@bloomberg.com,Tuscaloosa,AL,35405,611.52
5002351474556119,Kipper,Crease,kcreasejw@bandcamp.com,Orlando,FL,32835,2774.93
5010120336254233,Carolyne,MacGillivrie,cmacgillivriejx@themeforest.net,Waco,TX,76711,9695.36
5010120302660249,Merline,Aisthorpe,maisthorpejy@soup.io,Topeka,KS,66642,872.22
5002350135150023,Waylin,Kew,wkewjz@bizjournals.com,Bakersfield,CA,93381,5574.19
5189026301787765,Nickie,Purrington,npurringtonk0@un.org,Fairbanks,AK,99709,4485.26
5322101308782131,Khalil,Egginson,kegginsonk1@aboutads.info,Pittsburgh,PA,15220,3831.29
5002351088910405,Roobbie,Colpus,rcolpusk2@goo.gl,El Paso,TX,79984,199.27
5157976559306882,Conroy,Youson,cyousonk3@woothemes.com,Mobile,AL,36616,459.36
5100137972563769,Marie,Hechlin,mhechlink4@nyu.edu,Chicago,IL,60657,9924.44
5010123297767458,Alessandro,Creegan,acreegank5@technorati.com,Brooklyn,NY,11225,3803.86
5002350467182644,Tristan,Guillot,tguillotk6@google.com.hk,Des Moines,IA,50936,9867.02
5100175941860346,Eloisa,Seawright,eseawrightk7@cbc.ca,Charleston,WV,25313,4854.36
5100133652884054,Grange,Gantlett,ggantlettk8@tripod.com,Charlotte,NC,28220,2370.86
5002357067450081,Allard,Chestnutt,achestnuttk9@wikia.com,Bakersfield,CA,93311,104.43
5345716446529574,Launce,Middis,lmiddiska@dmoz.org,Bronx,NY,10474,2398.41
5420470463220083,Missy,Culham,mculhamkb@census.gov,Young America,MN,55551,1184.34
5002350258878897,Anne,Ingerfield,aingerfieldkc@weibo.com,Raleigh,NC,27658,2053.53
5100134280132429,Herrick,Huckett,hhuckettkd@photobucket.com,Omaha,NE,68124,2724.57
5397415643554249,Horatio,Lethabridge,hlethabridgeke@woothemes.com,Salem,OR,97306,2516.65
5326994650129448,Bengt,Di Biaggi,bdibiaggikf@icq.com,San Jose,CA,95118,3733.27
5010127384723571,Coleman,Kerbler,ckerblerkg@vimeo.com,Saint Petersburg,FL,33731,1174.28
5010127625216484,Fiona,Kohneke,fkohnekekh@purevolume.com,Inglewood,CA,90398,4428.18
5048371694494038,Kelcey,Pund,kpundki@pen.io,Richmond,VA,23242,7639.82
5365324375076363,Tommie,Salmon,tsalmonkj@zdnet.com,Wichita,KS,67215,3877.99
5010127802028835,Lewiss,Piscopello,lpiscopellokk@plala.or.jp,Juneau,AK,99812,7562.71
5048373248700894,Peggi,Wase,pwasekl@addthis.com,South Bend,IN,46614,2990.16
5048371215363670,Honor,Gowman,hgowmankm@blogspot.com,Ocala,FL,34479,7283.05
5010120629742381,Sandy,Amiranda,samirandakn@umich.edu,New York City,NY,10105,4939.09
5437883428349808,Rickey,Gallardo,rgallardoko@networksolutions.com,Erie,PA,16565,5783.67
5324037849297296,Ernesto,Formby,eformbykp@lycos.com,Washington,DC,20220,2950.93
5533130308477165,Auroora,O'Scanlan,aoscanlankq@hubpages.com,San Bernardino,CA,92405,7236.52
5007664358065816,Jasun,Matys,jmatyskr@kickstarter.com,Birmingham,AL,35220,5462.29
5325818269817963,Rozelle,Fleckney,rfleckneyks@senate.gov,Brockton,MA,02405,3048.62
5589878458003461,Justen,Boch,jbochkt@ucoz.ru,Joliet,IL,60435,8110.61
5165297484047867,Tonya,Praill,tpraillku@jugem.jp,Albuquerque,NM,87195,3586.27
5100149015303897,Calhoun,Adam,cadamkv@disqus.com,Norfolk,VA,23551,8719.97
5100176204573014,Chic,Rookwell,crookwellkw@squarespace.com,Seattle,WA,98115,57.9
5048378561312623,Rayshell,Kiefer,rkieferkx@dailymotion.com,Cleveland,OH,44191,6699.29
5002359960924113,Maye,Stanning,mstanningky@biblegateway.com,Stamford,CT,06905,7164.6
5100179340564889,Willetta,Lowseley,wlowseleykz@bing.com,Tacoma,WA,98464,7016.01
5010127288463886,Debera,Farebrother,dfarebrotherl0@constantcontact.com,Tyler,TX,75710,516.76
5453601066463346,Hasty,Espada,hespadal1@dion.ne.jp,Tyler,TX,75705,7734.41
5103358013181687,Lemmy,Spere,lsperel2@hexun.com,Irvine,CA,92619,7342.68
5048373403363934,Wendeline,Lobe,wlobel3@google.pl,Elmira,NY,14905,9044.48
5283205100125782,Tiphanie,Frugier,tfrugierl4@timesonline.co.uk,Scottsdale,AZ,85260,4939.41
5198131621996564,Karmen,Fishley,kfishleyl5@cdc.gov,Wilkes Barre,PA,18706,6662.34
5002356843033534,Sibyl,Wyard,swyardl6@vinaora.com,Portland,OR,97255,4572.77
5002350329205260,Kurtis,Chessil,kchessill7@bravesites.com,Huntington,WV,25721,5060.26
5010127313085209,Mathian,Ickovitz,mickovitzl8@theglobeandmail.com,Tacoma,WA,98481,7812.59
5010125549934299,Maurise,Pattison,mpattisonl9@cam.ac.uk,Washington,DC,20088,9703.34
5007664186730805,Garfield,Longshaw,glongshawla@networksolutions.com,Naples,FL,33963,8653.79
5100143962818486,Blinny,Caldicot,bcaldicotlb@uol.com.br,Loretto,MN,55598,7154.07
5167592401811678,Hersch,Ivanaev,hivanaevlc@hexun.com,Birmingham,AL,35205,2087.17
5100138466953201,Hannah,Grayland,hgraylandld@who.int,San Bernardino,CA,92410,8679.31
5002357757272282,Gasparo,Maffy,gmaffyle@google.com,Houston,TX,77025,6755.52
5007661522636605,Winn,Farrah,wfarrahlf@amazonaws.com,Scottsdale,AZ,85255,8585.17
5332334945903517,Orren,Oakenfall,ooakenfalllg@ycombinator.com,Philadelphia,PA,19115,6730.44
5499043280030468,D'arcy,Helian,dhelianlh@washingtonpost.com,Colorado Springs,CO,80951,5440.59
5192791774411947,Vivienne,Cullington,vcullingtonli@artisteer.com,Paterson,NJ,07522,3811.06
5048374290525502,Jessalyn,Philippault,jphilippaultlj@reddit.com,Raleigh,NC,27626,8342.27
5542925831374006,Tore,Maylour,tmaylourlk@goo.ne.jp,Lansing,MI,48912,7147.67
5108755291085891,Arnuad,Cant,acantll@studiopress.com,Cleveland,OH,44125,165.65
5007668497077137,Eadmund,Poel,epoellm@weather.com,Hialeah,FL,33018,6744.06
5100173930502243,Fredericka,Kermit,fkermitln@multiply.com,Southfield,MI,48076,5077.29
5007669538517867,Torie,Ellacott,tellacottlo@dmoz.org,Marietta,GA,30066,1026.12
5048378384169374,Goldina,Trye,gtryelp@nps.gov,Washington,DC,56944,7170.93
5498460655999096,Ashleigh,Sowerby,asowerbylq@cocolog-nifty.com,Toledo,OH,43615,3386.85
5157848744995376,Wilden,Eggle,wegglelr@netlog.com,Concord,CA,94522,4113.72
5100148010677891,Juline,Curson,jcursonls@instagram.com,Charleston,WV,25356,6908.34
5108753598158867,Sidonnie,Naper,snaperlt@prlog.org,Fort Smith,AR,72905,8836.51
5007663224980976,Morlee,Phelp,mphelplu@youku.com,Scottsdale,AZ,85260,7413.49
5100174877490814,Uta,Church,uchurchlv@histats.com,Miami,FL,33169,5707.71
5223785783580158,Brannon,Reolfi,breolfilw@ucoz.ru,Detroit,MI,48275,8047.89
5591754320312230,Elayne,North,enorthlx@ucsd.edu,Morgantown,WV,26505,7765.28
5002350519531392,Nikos,McCroft,nmccroftly@ibm.com,Indianapolis,IN,46221,9682.49
5100174246193370,Norri,Peile,npeilelz@disqus.com,Sunnyvale,CA,94089,3318.04
5010128612399440,Deeann,Disman,ddismanm0@creativecommons.org,Lexington,KY,40586,3735.84
5377470586838236,Glory,Newing,gnewingm1@hexun.com,Englewood,CO,80150,3561.79
5506288164689167,Ally,Jack,ajackm2@seattletimes.com,Dallas,TX,75260,1850.11
5354021755521637,Saw,Rowbotham,srowbothamm3@tripadvisor.com,Naperville,IL,60567,1784.6
5108757506277313,Meyer,Philps,mphilpsm4@hibu.com,Anaheim,CA,92805,7366.44
5002354184685699,Dominique,Bartoszewicz,dbartoszewiczm5@cloudflare.com,Peoria,IL,61656,6898.17
5048375938029948,Amos,Upton,auptonm6@eventbrite.com,Charlotte,NC,28284,9147.94
5010128113706838,Lavinia,Smedley,lsmedleym7@purevolume.com,Des Moines,IA,50981,3234.04
5194421106234829,Melesa,Bysh,mbyshm8@mlb.com,Omaha,NE,68197,7177.18
5100142906021314,Bancroft,Weild,bweildm9@sphinn.com,Ogden,UT,84409,6541.06
5002359306118644,Mel,Fessier,mfessierma@themeforest.net,San Jose,CA,95128,2448.95
5100179338389240,Walker,Kennon,wkennonmb@vistaprint.com,Lawrenceville,GA,30045,3785.71
5048373895229072,Rogerio,Playle,rplaylemc@booking.com,Lexington,KY,40591,5743.17
5106879317483666,Bellanca,Carslaw,bcarslawmd@jimdo.com,Boise,ID,83757,5678.48
5048379496732661,Graehme,Wreiford,gwreifordme@hatena.ne.jp,Roanoke,VA,24020,4522.84
5591369618303658,Gordy,Labin,glabinmf@dion.ne.jp,Valdosta,GA,31605,1685.66
5100149661048648,Harriet,Dericot,hdericotmg@google.fr,Gainesville,FL,32627,8937.1
5229294052754655,Loren,Hendrickson,lhendricksonmh@wired.com,North Little Rock,AR,72199,9293.23
5100134770199383,Josee,Beaman,jbeamanmi@thetimes.co.uk,Miami,FL,33111,8219.6
5100179187445473,Erinn,Di Meo,edimeomj@tripadvisor.com,Richmond,VA,23220,532.56
5100173011326249,Alika,Dymocke,adymockemk@fastcompany.com,Washington,DC,20022,2450.8
5010125193924703,Fleur,Burnhard,fburnhardml@newyorker.com,Madison,WI,53726,397.27
5010129588366603,Krishna,Rimmer,krimmermm@japanpost.jp,Montpelier,VT,05609,3275.8
5100146312577470,Francois,Hinken,fhinkenmn@goo.gl,Fort Wayne,IN,46852,9770.03
5007669784571337,Yorgo,Skryne,yskrynemo@google.ca,Los Angeles,CA,90050,8960.94
5010127908542176,Lydon,Zecchetti,lzecchettimp@narod.ru,Pensacola,FL,32590,1250.56
5048374595272552,Leodora,Glandfield,lglandfieldmq@ibm.com,Omaha,NE,68164,3681.56
5444146989316140,Beckie,Merigon,bmerigonmr@tamu.edu,Panama City,FL,32412,7272.67
5165912181807781,Kile,Aindrais,kaindraisms@icio.us,Morgantown,WV,26505,8794.26
5469057219572180,Marget,Mallock,mmallockmt@usnews.com,Columbus,MS,39705,4748.75
5100133116561074,Pavlov,Outlaw,poutlawmu@slideshare.net,Louisville,KY,40298,4577.68
5102672249179526,Elmer,Pierse,epiersemv@privacy.gov.au,Mc Keesport,PA,15134,8886.98
5100145915938972,Blakelee,Rosenhaupt,brosenhauptmw@people.com.cn,Los Angeles,CA,90087,7968.07
5108759896339018,Demetris,Crudgington,dcrudgingtonmx@dailymotion.com,Portland,OR,97232,5357.15
5421935721530225,Joleen,Piotr,jpiotrmy@google.com.au,Lexington,KY,40586,6580.8
5117942952418764,Kelvin,Galle,kgallemz@pcworld.com,Dulles,VA,20189,567.71
5100137810063048,Renaldo,Escoffier,rescoffiern0@topsy.com,Raleigh,NC,27626,6481.45
5456202226033843,Evangelin,Beedle,ebeedlen1@bbc.co.uk,Fort Worth,TX,76134,2762.08
5010121273609959,Allister,Kopta,akoptan2@msu.edu,New York City,NY,10039,6374.36
5010124055622265,Jilleen,Belshaw,jbelshawn3@marketwatch.com,Sunnyvale,CA,94089,4851.2
5100172304936144,Rasla,Cargen,rcargenn4@ibm.com,Baton Rouge,LA,70810,3613.58
5100176822617730,Anna-maria,Diggle,adigglen5@blogs.com,Honolulu,HI,96850,2046.98
5010124725699131,Lorenza,Cordner,lcordnern6@godaddy.com,Washington,DC,20319,9403.97
5110535959995466,Ailbert,Woofendell,awoofendelln7@plala.or.jp,Erie,PA,16534,9083.07
5184489378526984,Chaunce,Ozelton,cozeltonn8@themeforest.net,San Francisco,CA,94147,8124.36
5048373428623791,Ardisj,Benley,abenleyn9@ifeng.com,Trenton,NJ,08638,6248.47
5448596128014087,Mateo,Ferrarese,mferraresena@patch.com,Troy,MI,48098,5777.35
5100146469278211,Giordano,Filipson,gfilipsonnb@nhs.uk,Fort Pierce,FL,34981,4733.7
5530320826351181,Chiquia,Bairnsfather,cbairnsfathernc@rambler.ru,Manchester,NH,03105,31.46
5100137650989005,Kane,Giacomazzo,kgiacomazzond@tiny.cc,San Francisco,CA,94105,1078.48
5100132475028543,Freemon,Peterkin,fpeterkinne@chron.com,Atlanta,GA,30328,2718.09
5139082799645735,Benetta,Ruler,brulernf@va.gov,Minneapolis,MN,55417,6921.94
5205548907303069,Quinton,Theurer,qtheurerng@aboutads.info,Newton,MA,02162,3618.71
5007665957045000,Mela,Stagge,mstaggenh@delicious.com,Albuquerque,NM,87195,4062.91
5492072129155183,Sosanna,Statersfield,sstatersfieldni@economist.com,Columbus,OH,43268,3496.09
5010121169951838,Maxie,MacGall,mmacgallnj@unblog.fr,Wilkes Barre,PA,18706,6883.16
5007660867166244,Ralina,Olsen,rolsennk@google.com.hk,Oakland,CA,94611,6061.29
5229036781343072,Whitney,Burchett,wburchettnl@craigslist.org,Amarillo,TX,79165,2817.16
5277405518379686,Gennie,Penreth,gpenrethnm@cisco.com,Birmingham,AL,35295,380.1
5007662475030473,Elsinore,Bolgar,ebolgarnn@wp.com,Lincoln,NE,68524,5676.31
5316184875068611,Shanda,Antoniat,santoniatno@vinaora.com,Cleveland,OH,44130,6254.87
5100174261203559,Caterina,Arrighetti,carrighettinp@umich.edu,Huntington Beach,CA,92648,7664.59
5108759823771895,Wynne,Brunet,wbrunetnq@nyu.edu,Las Vegas,NV,89178,9996.4
5108751924230384,Yuma,Astlet,yastletnr@imgur.com,Dayton,OH,45454,1001.29
5100176707665317,Thornton,Wrennall,twrennallns@nasa.gov,Corona,CA,92883,2247.53
5460551442676221,Lucina,Bosden,lbosdennt@hostgator.com,Honolulu,HI,96810,7169.63
5100170200116647,Derril,Shorthouse,dshorthousenu@google.ca,Springfield,MA,01114,2614.44
5010127914621816,Anstice,Brophy,abrophynv@deliciousdays.com,Kansas City,MO,64142,4503.86
5048374332685728,Jenny,Killiner,jkillinernw@engadget.com,Shawnee Mission,KS,66225,2786.22
5538216139351318,Patrice,Howels,phowelsnx@mozilla.org,Tulsa,OK,74156,6366.38
5245728235026218,Bar,Westrey,bwestreyny@github.com,Brooksville,FL,34605,3369.67
5002355215491973,Nettie,Stegell,nstegellnz@surveymonkey.com,Detroit,MI,48206,2039.45
5100147722981013,Elfrieda,Buggy,ebuggyo0@umn.edu,San Diego,CA,92127,6112.19
5002357999076715,Analiese,Flute,afluteo1@icio.us,Portsmouth,VA,23705,976.75
5100132229358246,Clementine,Syce,csyceo2@spotify.com,Tampa,FL,33615,2705.65
5100173512979306,Arlena,Clifton,acliftono3@mayoclinic.com,Des Moines,IA,50393,8282.5
5007662988256649,Byron,Gong,bgongo4@flavors.me,South Bend,IN,46699,5335.0
5100172822414467,Sherman,Antyukhin,santyukhino5@baidu.com,Davenport,IA,52809,3457.88
5007662123268558,Barclay,Dandison,bdandisono6@reddit.com,New York City,NY,10260,7355.17
5010124208689971,Benedikt,Faireclough,bfaireclougho7@bing.com,Honolulu,HI,96810,6398.34
5316143438904720,Alisun,Worham,aworhamo8@timesonline.co.uk,Saint Louis,MO,63136,4786.74
